ID,city,postcode,state
822,WONDALLI,4390,QLD
823,WYAGA,4390,QLD
824,YAGABURNE,4390,QLD
825,KINGSTHORPE,4400,QLD
826,ACLAND,4401,QLD
827,AUBIGNY,4401,QLD
828,BALGOWAN,4401,QLD
829,BIDDESTON,4401,QLD
830,BOODUA,4401,QLD
831,DEVON PARK,4401,QLD
832,GREENWOOD,4401,QLD
833,HIGHLAND PLAINS,4401,QLD
834,KELVINHAUGH,4401,QLD
835,MOUNT IRVING,4401,QLD
836,MULDU,4401,QLD
837,OAKEY,4401,QLD
838,ROSALIE PLAINS,4401,QLD
839,SABINE,4401,QLD
840,SILVERLEIGH,4401,QLD
841,YARGULLEN,4401,QLD
842,COOYAR,4402,QLD
843,KOORALGIN,4402,QLD
844,UPPER COOYAR CREEK,4402,QLD
845,BRYMAROO,4403,QLD
846,JONDARYAN,4403,QLD
847,MALU,4403,QLD
848,MOUNT MORIAH,4403,QLD
849,QUINALOW,4403,QLD
850,WEST PRAIRIE,4403,QLD
851,BOWENVILLE,4404,QLD
852,FORMARTIN,4404,QLD
853,IRVINGDALE,4404,QLD
854,WAINUI,4404,QLD
855,BLAXLAND,4405,QLD
856,BUNYA MOUNTAINS,4405,QLD
857,DALBY,4405,QLD
858,DUCKLO,4405,QLD
859,GRASSDALE,4405,QLD
860,MARMADUA,4405,QLD
861,PIRRINUAN,4405,QLD
862,RANGES BRIDGE,4405,QLD
863,ST RUTH,4405,QLD
864,TIPTON,4405,QLD
865,WERANGA,4405,QLD
866,BOONDANDILLA,4406,QLD
867,HANNAFORD,4406,QLD
868,JIMBOUR,4406,QLD
869,KAIMKILLENBUN,4406,QLD
870,KOGAN,4406,QLD
871,MACALISTER,4406,QLD
872,MOONIE,4406,QLD
873,SOUTHWOOD,4406,QLD
874,THE GUMS,4406,QLD
875,WEIR RIVER,4406,QLD
876,CATTLE CREEK,4407,QLD
877,CECIL PLAINS,4407,QLD
878,DUNMORE,4407,QLD
879,NANGWEE,4407,QLD
880,BELL,4408,QLD
881,JANDOWAE,4410,QLD
882,WARRA,4411,QLD
883,BRIGALOW,4412,QLD
884,BAKING BOARD,4413,QLD
885,BOONARGA,4413,QLD
886,BURNCLUITH,4413,QLD
887,CANAGA,4413,QLD
888,CHANCES PLAIN,4413,QLD
889,CHINCHILLA,4413,QLD
890,DURAH,4413,QLD
891,HOPELAND,4413,QLD
892,MONTROSE,4413,QLD
893,WIEAMBILLA,4413,QLD
894,COLUMBOOLA,4415,QLD
895,DALWOGON,4415,QLD
896,GURULMUNDI,4415,QLD
897,HOOKSWOOD,4415,QLD
898,KOWGURAN,4415,QLD
899,MILES,4415,QLD
900,MYALL PARK,4415,QLD
901,PELHAM,4415,QLD
902,BARRAMORNIE,4416,QLD
903,CONDAMINE,4416,QLD
904,MORABY,4416,QLD
905,NANGRAM,4416,QLD
906,PINE HILLS,4416,QLD
907,SUNNYSIDE,4416,QLD
908,YULABILLA,4416,QLD
909,NOORINDOO,4417,QLD
910,OBERINA,4417,QLD
911,PARKNOOK,4417,QLD
912,SURAT,4417,QLD
913,WARKON,4417,QLD
914,WELLESLEY,4417,QLD
915,WERIBONE,4417,QLD
916,GULUGUBA,4418,QLD
917,COCKATOO,4419,QLD
918,GROSMONT,4419,QLD
919,WANDOAN,4419,QLD
920,BROADMERE,4420,QLD
921,COORADA,4420,QLD
922,GHINGHINDA,4420,QLD
923,GLENHAUGHTON,4420,QLD
924,GWAMBEGWINE,4420,QLD
925,HORNET BANK,4420,QLD
926,SPRING CREEK,4420,QLD
927,TAROOM,4420,QLD
928,GORANBA,4421,QLD
929,TARA,4421,QLD
930,COOMRITH,4422,QLD
931,FLINTON,4422,QLD
932,INGLESTONE,4422,QLD
933,MEANDARRA,4422,QLD
934,WESTMAR,4422,QLD
935,GLENMORGAN,4423,QLD
936,TEELBA,4423,QLD
937,DRILLHAM,4424,QLD
938,DRILLHAM SOUTH,4424,QLD
939,GLENAUBYN,4424,QLD
940,BOGANDILLA,4425,QLD
941,DULACCA,4425,QLD
942,JACKSON,4426,QLD
943,JACKSON NORTH,4426,QLD
944,JACKSON SOUTH,4426,QLD
945,CLIFFORD,4427,QLD
946,YULEBA,4427,QLD
947,YULEBA NORTH,4427,QLD
948,YULEBA SOUTH,4427,QLD
949,PICKANJINNIE,4428,QLD
950,WALLUMBILLA,4428,QLD
951,WALLUMBILLA NORTH,4428,QLD
952,WALLUMBILLA SOUTH,4428,QLD
953,BAFFLE WEST,4454,QLD
954,BEILBA,4454,QLD
955,DURHAM DOWNS,4454,QLD
956,HIGHLAND PLAINS,4454,QLD
957,HUTTON CREEK,4454,QLD
958,INJUNE,4454,QLD
959,MOUNT HUTTON,4454,QLD
960,PONY HILLS,4454,QLD
961,SIMMIE,4454,QLD
962,UPPER DAWSON,4454,QLD
963,WESTGROVE,4454,QLD
964,BALLAROO,4455,QLD
965,BLYTHDALE,4455,QLD
966,BUNGEWORGORAI,4455,QLD
967,BUNGIL,4455,QLD
968,BYMOUNT,4455,QLD
969,CORNWALL,4455,QLD
970,DARGAL ROAD,4455,QLD
971,EUMAMURRIN,4455,QLD
972,EUTHULLA,4455,QLD
973,GUNNEWIN,4455,QLD
974,HODGSON,4455,QLD
975,MOOGA,4455,QLD
976,MOUNT ABUNDANCE,4455,QLD
977,MOUNT BINDANGO,4455,QLD
978,ORALLO,4455,QLD
979,ORANGE HILL,4455,QLD
980,ROMA,4455,QLD
981,TINGUN,4455,QLD
982,WYCOMBE,4455,QLD
983,MUCKADILLA,4461,QLD
984,AMBY,4462,QLD
985,DUNKELD,4465,QLD
986,FORESTVALE,4465,QLD
987,MITCHELL,4465,QLD
988,V GATE,4465,QLD
989,WOMALILLA,4465,QLD
990,MUNGALLALA,4467,QLD
991,REDFORD,4467,QLD
992,TYRCONNEL,4467,QLD
993,CLARA CREEK,4468,QLD
994,MORVEN,4468,QLD
995,BAKERS BEND,4470,QLD
996,CHARLEVILLE,4470,QLD
997,GOWRIE STATION,4470,QLD
998,LANGLO,4470,QLD
999,MURWEH,4470,QLD
1000,RIVERSLEIGH,4470,QLD
1001,CLAVERTON,4471,QLD
1002,NARDOO SIDING,4471,QLD
1003,BLACKALL,4472,QLD
1004,MOUNT ENNISKILLEN,4472,QLD
1005,ADAVALE,4474,QLD
1006,CHEEPIE,4475,QLD
1007,AUGATHELLA,4477,QLD
1008,UPPER WARREGO,4477,QLD
1009,BAYRICK,4478,QLD
1010,CALDERVALE,4478,QLD
1011,LANSDOWNE,4478,QLD
1012,LUMEAH,4478,QLD
1013,MACFARLANE,4478,QLD
1014,MINNIE DOWNS,4478,QLD
1015,SCRUBBY CREEK,4478,QLD
1016,TAMBO,4478,QLD
1017,WINDEYER,4478,QLD
1018,YANDARLO,4478,QLD
1019,COOLADDI,4479,QLD
1020,EROMANGA,4480,QLD
1021,QUILPIE,4480,QLD
1022,FARRARS CREEK,4481,QLD
1023,TANBAR,4481,QLD
1024,WINDORAH,4481,QLD
1025,BIRDSVILLE,4482,QLD
1026,DIRRANBANDI,4486,QLD
1027,HEBEL,4486,QLD
1028,BEGONIA,4487,QLD
1029,ST GEORGE,4487,QLD
1030,BOLLON,4488,QLD
1031,NEBINE,4488,QLD
1032,WYANDRA,4489,QLD
1033,BARRINGUN,4490,QLD
1034,COONGOOLA,4490,QLD
1035,CUNNAMULLA,4490,QLD
1036,CUTTABURRA,4490,QLD
1037,HUMEBURN,4490,QLD
1038,JOBS GATE,4490,QLD
1039,LINDEN,4490,QLD
1040,NOORAMA,4490,QLD
1041,TUEN,4490,QLD
1042,WIDGEEGOARA,4490,QLD
1043,YOWAH,4490,QLD
1044,EULO,4491,QLD
1045,BULLAWARRA,4492,QLD
1046,BULLOO DOWNS,4492,QLD
1047,DYNEVOR,4492,QLD
1048,NOCKATUNGA,4492,QLD
1049,NORLEY,4492,QLD
1050,THARGOMINDAH,4492,QLD
1051,HUNGERFORD,4493,QLD
1052,BUNGUNYA,4494,QLD
1053,NORTH BUNGUNYA,4494,QLD
1054,TARAWERA,4494,QLD
1055,NORTH TALWOOD,4496,QLD
1056,SOUTH TALWOOD,4496,QLD
1057,TALWOOD,4496,QLD
1058,DAYMAR,4497,QLD
1059,THALLON,4497,QLD
1060,WEENGALLON,4497,QLD
1061,KIOMA,4498,QLD
1062,TOOBEAH,4498,QLD
1063,COOLOOLA,4580,QLD
1064,COOLOOLA COVE,4580,QLD
1065,TIN CAN BAY,4580,QLD
1066,EURONG,4581,QLD
1067,FRASER ISLAND,4581,QLD
1068,INSKIP,4581,QLD
1069,ORCHID BEACH,4581,QLD
1070,RAINBOW BEACH,4581,QLD
1071,BLACK SNAKE,4600,QLD
1072,CINNABAR,4600,QLD
1073,KILKIVAN,4600,QLD
1074,MUDLO,4600,QLD
1075,OAKVIEW,4600,QLD
1076,BARAMBAH,4601,QLD
1077,BOONARA,4601,QLD
1078,BOOUBYJAN,4601,QLD
1079,GOOMERI,4601,QLD
1080,GOOMERIBONG,4601,QLD
1081,KINBOMBI,4601,QLD
1082,MANUMBAR,4601,QLD
1083,TANSEY,4601,QLD
1084,WRATTENS FOREST,4601,QLD
1085,BARLIL,4605,QLD
1086,BYEE,4605,QLD
1087,CHERBOURG,4605,QLD
1088,CLOYNA,4605,QLD
1089,COBBS HILL,4605,QLD
1090,CROWNTHORPE,4605,QLD
1091,GLENROCK,4605,QLD
1092,KITOBA,4605,QLD
1093,MANYUNG,4605,QLD
1094,MERLWOOD,4605,QLD
1095,MOFFATDALE,4605,QLD
1096,MOONDOONER,4605,QLD
1097,MURGON,4605,QLD
1098,OAKDALE,4605,QLD
1099,REDGATE,4605,QLD
1100,SILVERLEAF,4605,QLD
1101,SUNNY NOOK,4605,QLD
1102,TABLELANDS,4605,QLD
1103,WARNUNG,4605,QLD
1104,WINDERA,4605,QLD
1105,WOOROONDEN,4605,QLD
1106,CHELMSFORD,4606,QLD
1107,FAIRDALE,4606,QLD
1108,FICKS CROSSING,4606,QLD
1109,GREENVIEW,4606,QLD
1110,LEAFDALE,4606,QLD
1111,MOUNT MCEUEN,4606,QLD
1112,MP CREEK,4606,QLD
1113,WHEATLANDS,4606,QLD
1114,WONDAI,4606,QLD
1115,CHARLESTOWN,4608,QLD
1116,CUSHNIE,4608,QLD
1117,TINGOORA,4608,QLD
1118,WILKESDALE,4608,QLD
1119,WOOROOLIN,4608,QLD
1120,ALICE CREEK,4610,QLD
1121,BALLOGIE,4610,QLD
1122,BENAIR,4610,QLD
1123,BOOIE,4610,QLD
1124,BOONENNE,4610,QLD
1125,BOYNESIDE,4610,QLD
1126,CHAHPINGAH,4610,QLD
1127,COOLABUNIA,4610,QLD
1128,CORNDALE,4610,QLD
1129,CRAWFORD,4610,QLD
1130,DANGORE,4610,QLD
1131,DURONG,4610,QLD
1132,DURONG SOUTH,4610,QLD
1133,ELLESMERE,4610,QLD
1134,GOODGER,4610,QLD
1135,GORDONBROOK,4610,QLD
1136,HALY CREEK,4610,QLD
1137,HODGLEIGH,4610,QLD
1138,INVERLAW,4610,QLD
1139,IRONPOT,4610,QLD
1140,KINGAROY,4610,QLD
1141,KINGAROY DC,4610,QLD
1142,KUMBIA,4610,QLD
1143,MANNUEM,4610,QLD
1144,MEMERAMBI,4610,QLD
1145,TAABINGA,4610,QLD
1146,TAABINGA VILLAGE,4610,QLD
1147,WATTLE GROVE,4610,QLD
1148,MARSHLANDS,4611,QLD
1149,MONDURE,4611,QLD
1150,HIVESVILLE,4612,QLD
1151,KAWL KAWL,4612,QLD
1152,KEYSLAND,4612,QLD
1153,STONELANDS,4612,QLD
1154,WIGTON,4612,QLD
1155,ABBEYWOOD,4613,QLD
1156,BOONDOOMA,4613,QLD
1157,BRIGOODA,4613,QLD
1158,COVERTY,4613,QLD
1159,KINLEYMORE,4613,QLD
1160,MELROSE,4613,QLD
1161,OKEDEN,4613,QLD
1162,PROSTON,4613,QLD
1163,SPEEDWELL,4613,QLD
1164,STALWORTH,4613,QLD
1165,NEUMGNA,4614,QLD
1166,UPPER YARRAMAN,4614,QLD
1167,YARRAMAN,4614,QLD
1168,BARKER CREEK FLAT,4615,QLD
1169,BROOKLANDS,4615,QLD
1170,BULLCAMP,4615,QLD
1171,EAST NANANGO,4615,QLD
1172,ELGIN VALE,4615,QLD
1173,GLAN DEVON,4615,QLD
1174,JOHNSTOWN,4615,QLD
1175,KUNIOON,4615,QLD
1176,MAIDENWELL,4615,QLD
1177,NANANGO,4615,QLD
1178,PIMPIMBUDGEE,4615,QLD
1179,RUNNYMEDE,4615,QLD
1180,SANDY RIDGES,4615,QLD
1181,SOUTH EAST NANANGO,4615,QLD
1182,SOUTH NANANGO,4615,QLD
1183,TARONG,4615,QLD
1184,WATTLE CAMP,4615,QLD
1185,WENGENVILLE,4615,QLD
1186,WYALLA,4615,QLD
1187,ARAMARA,4620,QLD
1188,BROOWEENA,4620,QLD
1189,DOONGUL,4620,QLD
1190,GIGOOMGAN,4620,QLD
1191,GLENBAR,4620,QLD
1192,GUNGALOON,4620,QLD
1193,MALARGA,4620,QLD
1194,NORTH ARAMARA,4620,QLD
1195,TEEBAR,4620,QLD
1196,WOOCOO,4620,QLD
1197,BIGGENDEN,4621,QLD
1198,BOOMPA,4621,QLD
1199,COALSTOUN LAKES,4621,QLD
1200,CORINGA,4621,QLD
1201,DALLARNIL,4621,QLD
1202,DEGILBO,4621,QLD
1203,DIDCOT,4621,QLD
1204,GOLDEN FLEECE,4621,QLD
1205,LAKESIDE,4621,QLD
1206,WATERANGA,4621,QLD
1207,WOOWOONGA,4621,QLD
1208,ARANBANGA,4625,QLD
1209,BAN BAN,4625,QLD
1210,BAN BAN SPRINGS,4625,QLD
1211,BARLYNE,4625,QLD
1212,BINJOUR,4625,QLD
1213,BLAIRMORE,4625,QLD
1214,BON ACCORD,4625,QLD
1215,BRANCH CREEK,4625,QLD
1216,BYRNESTOWN,4625,QLD
1217,CAMPBELL CREEK,4625,QLD
1218,DEEP CREEK,4625,QLD
1219,DIRNBIR,4625,QLD
1220,DUNDARRAH,4625,QLD
1221,GAYNDAH,4625,QLD
1222,GINOONDAN,4625,QLD
1223,GOOROOLBA,4625,QLD
1224,HARRIET,4625,QLD
1225,HUMPHERY,4625,QLD
1226,IDERAWAY,4625,QLD
1227,MINGO,4625,QLD
1228,MOUNT DEBATEABLE,4625,QLD
1229,MOUNT LAWLESS,4625,QLD
1230,MOUNT STEADMAN,4625,QLD
1231,PENWHAUPELL,4625,QLD
1232,PILE GULLY,4625,QLD
1233,REIDS CREEK,4625,QLD
1234,STOCKHAVEN,4625,QLD
1235,THE LIMITS,4625,QLD
1236,TOONDAHRA,4625,QLD
1237,WAHOON,4625,QLD
1238,WETHERON,4625,QLD
1239,WILSON VALLEY,4625,QLD
1240,WOODMILLAR,4625,QLD
1241,YENDA,4625,QLD
1242,BEERON,4626,QLD
1243,BOYNEWOOD,4626,QLD
1244,BROVINIA,4626,QLD
1245,CATTLE CREEK,4626,QLD
1246,COONAMBULA,4626,QLD
1247,DERRI DERRA,4626,QLD
1248,DYKEHEAD,4626,QLD
1249,GLENRAE,4626,QLD
1250,GURGEENA,4626,QLD
1251,HAWKWOOD,4626,QLD
1252,MONOGORILBY,4626,QLD
1253,MUNDOWRAN,4626,QLD
1254,MUNDUBBERA,4626,QLD
1255,O'BIL BIL,4626,QLD
1256,OLD COORANGA,4626,QLD
1257,PHILPOTT,4626,QLD
1258,RIVERLEIGH,4626,QLD
1259,ABERCORN,4627,QLD
1260,CERATODUS,4627,QLD
1261,CHELTENHAM,4627,QLD
1262,CYNTHIA,4627,QLD
1263,EIDSVOLD,4627,QLD
1264,EIDSVOLD EAST,4627,QLD
1265,EIDSVOLD WEST,4627,QLD
1266,GROSVENOR,4627,QLD
1267,MALMOE,4627,QLD
1268,WURUMA DAM,4627,QLD
1269,BANCROFT,4630,QLD
1270,BUKALI,4630,QLD
1271,CANIA,4630,QLD
1272,CANNINDAH,4630,QLD
1273,COOMINGLAH,4630,QLD
1274,COOMINGLAH FOREST,4630,QLD
1275,DALGA,4630,QLD
1276,GLENLEIGH,4630,QLD
1277,HARRAMI,4630,QLD
1278,KALPOWAR,4630,QLD
1279,KAPALDO,4630,QLD
1280,LANGLEY,4630,QLD
1281,MONAL,4630,QLD
1282,MONTO,4630,QLD
1283,MOONFORD,4630,QLD
1284,MULGILDIE,4630,QLD
1285,MUNGUNGO,4630,QLD
1286,RAWBELLE,4630,QLD
1287,SELENE,4630,QLD
1288,SPLINTER CREEK,4630,QLD
1289,TELLEBANG,4630,QLD
1290,THREE MOON,4630,QLD
1291,VENTNOR,4630,QLD
1292,YARROL,4630,QLD
1293,ALDERSHOT,4650,QLD
1294,ANTIGUA,4650,QLD
1295,BAUPLE,4650,QLD
1296,BAUPLE FOREST,4650,QLD
1297,BEAVER ROCK,4650,QLD
1298,BIDWILL,4650,QLD
1299,BOONOOROO,4650,QLD
1300,BOONOOROO PLAINS,4650,QLD
1301,DUCKINWILLA,4650,QLD
1302,DUNDATHU,4650,QLD
1303,DUNMORA,4650,QLD
1304,FERNEY,4650,QLD
1305,GLENORCHY,4650,QLD
1306,GOOTCHIE,4650,QLD
1307,GRAHAMS CREEK,4650,QLD
1308,GRANVILLE,4650,QLD
1309,GUNDIAH,4650,QLD
1310,ISLAND PLANTATION,4650,QLD
1311,MAAROOM,4650,QLD
1312,MAGNOLIA,4650,QLD
1313,MARYBOROUGH,4650,QLD
1314,MARYBOROUGH DC,4650,QLD
1315,MARYBOROUGH WEST,4650,QLD
1316,MOUNT URAH,4650,QLD
1317,MUNGAR,4650,QLD
1318,NETHERBY,4650,QLD
1319,OAKHURST,4650,QLD
1320,OWANYILLA,4650,QLD
1321,PALLAS STREET MARYBOROUGH,4650,QLD
1322,PILERWA,4650,QLD
1323,PIONEERS REST,4650,QLD
1324,POONA,4650,QLD
1325,PRAWLE,4650,QLD
1326,ST HELENS,4650,QLD
1327,ST MARY,4650,QLD
1328,TALEGALLA WEIR,4650,QLD
1329,TANDORA,4650,QLD
1330,TEDDINGTON,4650,QLD
1331,THE DIMONDS,4650,QLD
1332,THINOOMBA,4650,QLD
1333,TIARO,4650,QLD
1334,TINANA,4650,QLD
1335,TINANA SOUTH,4650,QLD
1336,TINNANBAR,4650,QLD
1337,TUAN,4650,QLD
1338,TUAN FOREST,4650,QLD
1339,WALKERS POINT,4650,QLD
1340,YENGARIE,4650,QLD
1341,YERRA,4650,QLD
1342,BOORAL,4655,QLD
1343,BUNYA CREEK,4655,QLD
1344,CRAIGNISH,4655,QLD
1345,DUNDOWRAN,4655,QLD
1346,DUNDOWRAN BEACH,4655,QLD
1347,ELI WATERS,4655,QLD
1348,GREAT SANDY STRAIT,4655,QLD
1349,HAPPY VALLEY,4655,QLD
1350,HERVEY BAY,4655,QLD
1351,HERVEY BAY DC,4655,QLD
1352,KAWUNGAN,4655,QLD
1353,KINGFISHER BAY RESORT,4655,QLD
1354,NIKENBAH,4655,QLD
1355,PIALBA,4655,QLD
1356,POINT VERNON,4655,QLD
1357,RIVER HEADS,4655,QLD
1358,SCARNESS,4655,QLD
1359,SUNSHINE ACRES,4655,QLD
1360,SUSAN RIVER,4655,QLD
1361,TAKURA,4655,QLD
1362,TOOGOOM,4655,QLD
1363,TORQUAY,4655,QLD
1364,URANGAN,4655,QLD
1365,URRAWEEN,4655,QLD
1366,WALLIEBUM,4655,QLD
1367,WALLIGAN,4655,QLD
1368,WONDUNNA,4655,QLD
1369,BEELBI CREEK,4659,QLD
1370,BURGOWAN,4659,QLD
1371,BURRUM,4659,QLD
1372,BURRUM HEADS,4659,QLD
1373,BURRUM RIVER,4659,QLD
1374,BURRUM TOWN,4659,QLD
1375,HOWARD,4659,QLD
1376,PACIFIC HAVEN,4659,QLD
1377,ABINGTON,4660,QLD
1378,APPLE TREE CREEK,4660,QLD
1379,BUXTON,4660,QLD
1380,CHERWELL,4660,QLD
1381,CHILDERS,4660,QLD
1382,CORDALBA,4660,QLD
1383,DOOLBI,4660,QLD
1384,EUREKA,4660,QLD
1385,FARNSFIELD,4660,QLD
1386,GOODWOOD,4660,QLD
1387,GREGORY RIVER,4660,QLD
1388,HORTON,4660,QLD
1389,ISIS CENTRAL,4660,QLD
1390,ISIS RIVER,4660,QLD
1391,KULLOGUM,4660,QLD
1392,NORTH GREGORY,4660,QLD
1393,NORTH ISIS,4660,QLD
1394,PROMISEDLAND,4660,QLD
1395,REDRIDGE,4660,QLD
1396,SOUTH ISIS,4660,QLD
1397,WOODGATE,4660,QLD
1398,TORBANLEA,4662,QLD
1399,ABBOTSFORD,4670,QLD
1400,ALLOWAY,4670,QLD
1401,ASHFIELD,4670,QLD
1402,AVENELL HEIGHTS,4670,QLD
1403,AVOCA,4670,QLD
1404,AVONDALE,4670,QLD
1405,BARGARA,4670,QLD
1406,BRANYAN,4670,QLD
1407,BUCCA,4670,QLD
1408,BUNDABERG,4670,QLD
1409,BUNDABERG CENTRAL,4670,QLD
1410,BUNDABERG DC,4670,QLD
1411,BUNDABERG EAST,4670,QLD
1412,BUNDABERG NORTH,4670,QLD
1413,BUNDABERG SOUTH,4670,QLD
1414,BUNDABERG WEST,4670,QLD
1415,BURNETT HEADS,4670,QLD
1416,CALAVOS,4670,QLD
1417,COONARR,4670,QLD
1418,CORAL COVE,4670,QLD
1419,ELECTRA,4670,QLD
1420,ELLIOTT,4670,QLD
1421,ELLIOTT HEADS,4670,QLD
1422,FAIRYMEAD,4670,QLD
1423,GIVELDA,4670,QLD
1424,GOOBURRUM,4670,QLD
1425,INNES PARK,4670,QLD
1426,KALKIE,4670,QLD
1427,KENSINGTON,4670,QLD
1428,KEPNOCK,4670,QLD
1429,KINKUNA,4670,QLD
1430,MEADOWVALE,4670,QLD
1431,MILLBANK,4670,QLD
1432,MON REPOS,4670,QLD
1433,MOORE PARK BEACH,4670,QLD
1434,MOORLAND,4670,QLD
1435,MULLETT CREEK,4670,QLD
1436,NORVILLE,4670,QLD
1437,OAKWOOD,4670,QLD
1438,PINE CREEK,4670,QLD
1439,QUNABA,4670,QLD
1440,RUBYANNA,4670,QLD
1441,SHARON,4670,QLD
1442,SOUTH BINGERA,4670,QLD
1443,SOUTH KOLAN,4670,QLD
1444,SVENSSON HEIGHTS,4670,QLD
1445,THABEBAN,4670,QLD
1446,WALKERVALE,4670,QLD
1447,WATALGAN,4670,QLD
1448,WELCOME CREEK,4670,QLD
1449,WINDERMERE,4670,QLD
1450,WINFIELD,4670,QLD
1451,WOONGARRA,4670,QLD
1452,BOOLBOONDA,4671,QLD
1453,BOOYAL,4671,QLD
1454,BULLYARD,4671,QLD
1455,BUNGADOO,4671,QLD
1456,DALYSFORD,4671,QLD
1457,DAMASCUS,4671,QLD
1458,DELAN,4671,QLD
1459,DOUGHBOY,4671,QLD
1460,DRINAN,4671,QLD
1461,DUINGAL,4671,QLD
1462,GAETA,4671,QLD
1463,GIN GIN,4671,QLD
1464,GOOD NIGHT,4671,QLD
1465,HORSE CAMP,4671,QLD
1466,KOLONGA,4671,QLD
1467,LAKE MONDURAN,4671,QLD
1468,MAROONDAN,4671,QLD
1469,MCILWRAITH,4671,QLD
1470,MOLANGUL,4671,QLD
1471,MONDURAN,4671,QLD
1472,MOOLBOOLAMAN,4671,QLD
1473,MORGANVILLE,4671,QLD
1474,MOUNT PERRY,4671,QLD
1475,MUNGY,4671,QLD
1476,NEARUM,4671,QLD
1477,NEW MOONTA,4671,QLD
1478,REDHILL FARMS,4671,QLD
1479,SKYRING RESERVE,4671,QLD
1480,ST AGNES,4671,QLD
1481,ST KILDA,4671,QLD
1482,TAKILBERAN,4671,QLD
1483,TIRROAN,4671,QLD
1484,WALLAVILLE,4671,QLD
1485,WONBAH,4671,QLD
1486,WONBAH FOREST,4671,QLD
1487,MIARA,4673,QLD
1488,WATERLOO,4673,QLD
1489,YANDARAN,4673,QLD
1490,BAFFLE CREEK,4674,QLD
1491,BERAJONDO,4674,QLD
1492,DEEPWATER,4674,QLD
1493,EULEILAH,4674,QLD
1494,MOUNT MARIA,4674,QLD
1495,OYSTER CREEK,4674,QLD
1496,ROSEDALE,4674,QLD
1497,RULES BEACH,4674,QLD
1498,TAUNTON,4674,QLD
1499,GINDORAN,4676,QLD
1500,LOWMEAD,4676,QLD
1501,AGNES WATER,4677,QLD
1502,CAPTAIN CREEK,4677,QLD
1503,COLOSSEUM,4677,QLD
1504,EURIMBULA,4677,QLD
1505,MIRIAM VALE,4677,QLD
1506,MOUNT TOM,4677,QLD
1507,ROUND HILL,4677,QLD
1508,SEVENTEEN SEVENTY,4677,QLD
1509,BOROREN,4678,QLD
1510,FORESHORES,4678,QLD
1511,RODDS BAY,4678,QLD
1512,TURKEY BEACH,4678,QLD
1513,BARNEY POINT,4680,QLD
1514,BEECHER,4680,QLD
1515,BENARABY,4680,QLD
1516,BOYNE ISLAND,4680,QLD
1517,BOYNE VALLEY,4680,QLD
1518,BOYNEDALE,4680,QLD
1519,BUILYAN,4680,QLD
1520,BURUA,4680,QLD
1521,BYELLEE,4680,QLD
1522,CALLEMONDAH,4680,QLD
1523,CALLIOPE,4680,QLD
1524,CLINTON,4680,QLD
1525,CURTIS ISLAND,4680,QLD
1526,DIGLUM,4680,QLD
1527,GLADSTONE,4680,QLD
1528,GLADSTONE BC,4680,QLD
1529,GLADSTONE DC,4680,QLD
1530,GLADSTONE SOUTH,4680,QLD
1531,GLADSTONE-CITY,4680,QLD
1532,GLEN EDEN,4680,QLD
1533,HERON ISLAND,4680,QLD
1534,IVERAGH,4680,QLD
1535,KIN KORA,4680,QLD
1536,KIRKWOOD,4680,QLD
1537,MANY PEAKS,4680,QLD
1538,MOUNT ALMA,4680,QLD
1539,NEW AUCKLAND,4680,QLD
1540,O'CONNELL,4680,QLD
1541,RIVER RANCH,4680,QLD
1542,SOUTH END,4680,QLD
1543,SOUTH GLADSTONE,4680,QLD
1544,SOUTH TREES,4680,QLD
1545,SUN VALLEY,4680,QLD
1546,TABLELANDS,4680,QLD
1547,TANNUM SANDS,4680,QLD
1548,TARAGOOLA,4680,QLD
1549,TELINA,4680,QLD
1550,TOOLOOA,4680,QLD
1551,UBOBO,4680,QLD
1552,WEST GLADSTONE,4680,QLD
1553,WEST STOWE,4680,QLD
1554,WOODERSON,4680,QLD
1555,WURDONG HEIGHTS,4680,QLD
1556,ALDOGA,4694,QLD
1557,TARGINIE,4694,QLD
1558,YARWUN,4694,QLD
1559,AMBROSE,4695,QLD
1560,BRACEWELL,4695,QLD
1561,DARTS CREEK,4695,QLD
1562,EAST END,4695,QLD
1563,MACHINE CREEK,4695,QLD
1564,MOUNT LARCOM,4695,QLD
1565,THE NARROWS,4695,QLD
1566,RAGLAN,4697,QLD
1567,BAJOOL,4699,QLD
1568,PORT ALMA,4699,QLD
1569,ALLENSTOWN,4700,QLD
1570,DEPOT HILL,4700,QLD
1571,FAIRY BOWER,4700,QLD
1572,GREAT KEPPEL ISLAND,4700,QLD
1573,PORT CURTIS,4700,QLD
1574,ROCKHAMPTON,4700,QLD
1575,ROCKHAMPTON CITY,4700,QLD
1576,ROCKHAMPTON HOSPITAL,4700,QLD
1577,THE KEPPELS,4700,QLD
1578,THE RANGE,4700,QLD
1579,WANDAL,4700,QLD
1580,WEST ROCKHAMPTON,4700,QLD
1581,BERSERKER,4701,QLD
1582,CENTRAL QUEENSLAND UNIVERSITY,4701,QLD
1583,FRENCHVILLE,4701,QLD
1584,GREENLAKE,4701,QLD
1585,IRONPOT,4701,QLD
1586,KAWANA,4701,QLD
1587,KOONGAL,4701,QLD
1588,LAKES CREEK,4701,QLD
1589,LIMESTONE CREEK,4701,QLD
1590,MOUNT ARCHER,4701,QLD
1591,NANKIN,4701,QLD
1592,NERIMBERA,4701,QLD
